date,open,high,low,close,volume
2015-11-09,3426.6,3515.9,3417.65,3507.8,0
2019-07-02,9734.75,9749.15,9676.1,9743.5,0
2019-07-03,9762.85,9774.7,9731.95,9754.6,0
2019-07-04,9767.8,9793.3,9765.4,9771.25,0
2019-07-05,9793.65,9805.25,9645.2,9647.8,0
2019-07-08,9619.4,9619.4,9418.05,9454.4,0
2019-07-09,9428.05,9473.2,9376.0,9453.55,0
2019-07-10,9443.65,9482.4,9385.85,9396.0,0
2019-07-11,9447.15,9475.45,9414.15,9461.7,0
2019-07-12,9480.05,9519.65,9448.45,9453.75,0
2019-07-15,9499.25,9501.7,9427.95,9466.9,0
2019-07-16,9473.85,9533.35,9456.85,9528.35,0
2019-07-17,9535.25,9563.95,9520.45,9541.95,0
2019-07-18,9534.15,9534.15,9447.65,9458.45,0
2019-07-19,9484.55,9494.55,9289.4,9317.6,0
2019-07-22,9282.6,9282.6,9197.45,9240.75,0
2019-07-23,9265.85,9277.45,9209.1,9230.5,0
2019-07-24,9228.8,9256.35,9134.75,9156.8,0
2019-07-25,9173.75,9232.15,9148.75,9165.3,0
2019-07-26,9156.0,9206.5,9125.65,9200.2,0
2019-07-29,9205.35,9205.35,9081.75,9110.95,0
2019-07-30,9123.65,9165.6,8995.6,8995.9,0
2019-07-31,8963.3,9057.7,8928.05,9040.95,0
2019-08-01,9001.7,9026.05,8859.6,8942.85,0
2019-08-02,8890.5,9006.85,8821.4,8946.8,0
2019-08-05,8866.9,8866.9,8765.6,8829.0,0
2019-08-06,8792.65,8960.55,8792.65,8908.15,0
2019-08-07,8928.6,8953.1,8840.55,8841.2,0
2019-08-08,8888.45,8998.7,8844.6,8991.45,0
2019-08-09,9022.5,9103.0,9010.75,9045.0,0
2019-08-13,9066.35,9068.95,8876.6,8884.55,0
2019-08-14,8942.0,8997.8,8897.3,8958.15,0
2019-08-16,8971.65,8999.15,8886.5,8984.45,0
2019-08-19,9022.6,9061.35,8984.15,8997.65,0
2019-08-20,9004.75,9011.95,8930.65,8961.25,0
2019-08-21,8957.85,8964.95,8858.7,8861.65,0
2019-08-22,8851.35,8852.05,8706.9,8715.25,0
2019-08-23,8687.45,8812.4,8628.55,8798.25,0
2019-08-26,8933.05,8972.9,8735.45,8964.6,0
2019-08-27,9004.0,9047.85,8973.05,9030.35,0
2019-08-28,9023.8,9047.35,8930.15,8967.2,0
2019-08-29,8938.05,8954.35,8874.35,8915.05,0
2019-08-30,8936.45,8990.9,8859.9,8984.1,0
2019-09-03,8927.9,8927.9,8784.65,8786.45,0
2019-09-04,8798.75,8841.85,8751.35,8827.4,0
2019-09-05,8848.0,8894.6,8825.3,8840.4,0
2019-09-06,8873.75,8928.35,8859.4,8916.4,0
2019-09-09,8914.7,8986.55,8883.2,8971.75,0
2019-09-11,8992.7,9026.1,8981.4,9002.35,0
2019-09-12,9036.95,9060.95,8970.45,8979.6,0
2019-09-13,8992.65,9056.5,8945.95,9053.05,0
2019-09-16,8992.15,9044.3,8979.0,9001.1,0
2019-09-17,9010.55,9012.1,8838.65,8857.6,0
2019-09-18,8898.95,8912.0,8841.85,8882.9,0
2019-09-19,8884.5,8884.5,8738.85,8763.15,0
2019-09-20,8799.45,9293.85,8748.4,9231.6,0
2019-09-23,9425.4,9551.95,9387.7,9482.95,0
2019-09-24,9489.1,9530.05,9434.9,9474.8,0
2019-09-25,9458.05,9458.05,9326.3,9334.1,0
2019-09-26,9365.5,9470.75,9365.5,9451.45,0
2019-09-27,9435.55,9464.9,9388.75,9392.3,0
2019-09-30,9384.65,9386.85,9277.2,9341.85,0
2019-10-01,9372.7,9401.65,9140.7,9243.3,0
2019-10-03,9207.15,9242.95,9154.2,9197.05,0
2019-10-04,9253.1,9263.85,9078.95,9080.25,0
2019-10-07,9104.5,9120.15,9032.05,9034.95,0
2019-10-09,9059.1,9182.85,9009.1,9180.55,0
2019-10-10,9153.5,9165.0,9097.55,9113.15,0
2019-10-11,9132.4,9206.95,9076.35,9157.15,0
2019-10-14,9187.7,9248.45,9156.95,9184.8,0
2019-10-15,9208.7,9276.9,9197.2,9254.2,0
2019-10-16,9282.95,9301.45,9246.65,9285.35,0
2019-10-17,9286.65,9399.0,9268.2,9388.8,0
2019-10-18,9391.85,9494.4,9374.1,9477.65,0
2019-10-22,9481.05,9526.55,9437.25,9448.15,0
2019-10-23,9457.25,9497.65,9418.8,9462.9,0
2019-10-24,9501.35,9516.45,9403.25,9437.3,0
2019-10-25,9478.45,9478.45,9365.75,9423.95,0
2019-10-27,9492.45,9503.6,9463.5,9478.7,0
2019-10-29,9490.1,9615.65,9475.8,9599.2,0
2019-10-30,9666.6,9673.2,9602.45,9650.85,0
2019-10-31,9686.4,9733.0,9671.9,9692.95,0
2019-11-01,9703.1,9730.5,9678.2,9706.9,0
2019-11-04,9736.75,9779.75,9712.35,9733.55,0
2019-11-05,9757.75,9760.75,9658.05,9693.35,0
2019-11-06,9694.85,9750.4,9646.2,9716.2,0
2019-11-07,9768.9,9771.1,9718.4,9769.25,0
2019-11-08,9753.25,9785.35,9670.7,9678.25,0
2019-11-11,9665.65,9708.1,9656.0,9696.0,0
2019-11-13,9698.1,9730.3,9618.45,9629.35,0
2019-11-14,9648.85,9670.7,9597.05,9648.9,0
2019-11-15,9676.95,9720.7,9658.4,9665.9,0
2019-11-18,9685.85,9705.45,9654.55,9673.45,0
2019-11-19,9692.2,9714.15,9662.7,9711.9,0
2019-11-20,9748.4,9776.65,9726.35,9739.55,0
2019-11-21,9768.05,9768.05,9704.1,9708.35,0
2019-11-22,9715.05,9715.05,9650.95,9680.0,0
2019-11-25,9688.85,9808.85,9688.85,9804.35,0
2019-11-26,9833.6,9852.65,9739.5,9767.55,0
2019-11-27,9787.3,9824.1,9778.2,9822.5,0
2019-11-28,9838.45,9874.75,9817.1,9873.2,0
2019-11-29,9871.1,9871.8,9781.2,9807.4,0
2019-12-02,9863.1,9863.1,9778.85,9799.85,0
2019-12-03,9814.75,9815.1,9715.8,9744.6,0
2019-12-04,9722.25,9790.0,9699.8,9776.75,0
2019-12-05,9801.1,9804.65,9742.2,9748.8,0
2019-12-06,9781.9,9787.15,9642.35,9663.5,0
2019-12-09,9682.0,9714.3,9637.0,9670.05,0
2019-12-10,9680.55,9681.8,9585.05,9597.8,0
2019-12-11,9605.6,9645.6,9574.95,9638.45,0
2019-12-12,9666.5,9714.5,9657.6,9689.1,0
2019-12-13,9732.35,9790.65,9732.35,9785.0,0
2019-12-16,9815.25,9817.1,9748.15,9755.8,0
2019-12-17,9776.45,9842.85,9766.75,9836.3,0
2019-12-18,9854.75,9876.2,9821.4,9867.55,0
2019-12-19,9866.15,9898.3,9845.7,9890.9,0
2019-12-20,9899.5,9920.35,9891.85,9901.6,0
2019-12-23,9882.95,9921.9,9861.8,9899.05,0
2019-12-24,9905.35,9915.1,9860.75,9865.3,0
2019-12-26,9871.45,9876.6,9812.3,9819.0,0
2019-12-27,9852.15,9915.85,9843.25,9910.55,0
2019-12-30,9931.6,9946.0,9891.1,9924.9,0
2019-12-31,9921.5,9921.5,9861.6,9876.65,0
2020-01-01,9897.95,9914.3,9875.3,9890.5,0
2020-01-02,9903.25,9984.3,9903.25,9979.8,0
2020-01-03,9966.8,9976.65,9914.2,9938.55,0
2020-01-06,9896.45,9899.55,9732.0,9742.9,0
2020-01-07,9814.45,9883.35,9765.7,9807.4,0
2020-01-08,9708.7,9798.2,9700.9,9789.45,0
2020-01-09,9894.05,9951.1,9888.0,9941.5,0
2020-01-10,9985.0,10023.1,9947.65,9976.55,0
2020-01-13,10012.8,10046.2,10007.75,10041.3,0
2020-01-14,10051.2,10083.5,10033.45,10074.15,0
2020-01-15,10070.0,10095.6,10031.3,10086.05,0
2020-01-16,10099.95,10132.15,10076.65,10108.05,0
2020-01-17,10096.4,10138.35,10090.0,10113.4,0
2020-01-20,10174.95,10174.95,10019.75,10028.75,0
2020-01-21,10001.85,10033.25,9977.95,9986.4,0
2020-01-22,10029.55,10034.0,9935.5,9947.7,0
2020-01-23,9961.8,10027.7,9944.9,10020.35,0
2020-01-24,10019.95,10101.1,9999.3,10086.25,0
2020-01-27,10046.45,10077.35,9989.75,9991.1,0
2020-01-28,10023.5,10040.65,9934.55,9960.75,0
2020-01-29,10006.95,10038.95,9990.35,10008.8,0
2020-01-30,10025.35,10025.95,9902.5,9910.15,0
2020-01-31,9968.4,9969.95,9849.45,9864.85,0
2020-02-01,9844.9,9917.9,9583.3,9595.4,0
2020-02-03,9578.5,9682.45,9560.5,9661.7,0
2020-02-04,9711.95,9857.2,9711.95,9856.15,0
2020-02-05,9880.15,9955.8,9847.4,9951.8,0
2020-02-06,9979.65,10022.35,9953.3,10001.15,0
2020-02-07,10019.45,10020.75,9974.65,9991.95,0
2020-02-10,10008.75,10008.75,9917.75,9946.6,0
2020-02-11,10004.05,10043.95,9979.85,9986.65,0
2020-02-12,10020.6,10067.6,10016.8,10038.3,0
2020-02-13,10049.85,10050.35,9990.45,10014.25,0
2020-02-14,10031.25,10071.65,9947.95,9958.45,0
2020-02-17,9976.15,9990.4,9885.05,9893.6,0
2020-02-18,9876.7,9876.85,9768.6,9856.65,0
2020-02-19,9921.3,9974.6,9895.45,9972.4,0
2020-02-20,9969.9,10016.6,9950.85,9959.75,0
2020-02-24,9904.5,9904.5,9745.8,9762.6,0
2020-02-25,9796.45,9813.6,9711.8,9734.85,0
2020-02-26,9680.1,9712.85,9596.65,9620.75,0
2020-02-27,9612.4,9612.4,9496.75,9570.7,0
2020-02-28,9372.7,9373.55,9214.5,9250.6,0
2020-03-02,9380.4,9436.2,9105.3,9188.35,0
2020-03-03,9251.4,9347.65,9201.55,9346.15,0
2020-03-04,9362.9,9368.3,9125.45,9261.6,0
2020-03-05,9305.55,9364.65,9250.35,9271.55,0
2020-03-06,8997.05,9088.85,8921.05,9055.5,0
2020-03-09,8862.7,8868.05,8521.35,8627.5,0
2020-03-11,8556.1,8708.8,8556.1,8614.3,0
2020-03-12,8272.4,8272.4,7841.7,7934.75,0
2020-03-13,7425.05,8296.45,7028.7,8210.05,0
2020-03-16,7867.0,7903.65,7565.25,7593.6,0
2020-03-17,7642.35,7746.0,7384.15,7418.8,0
2020-03-18,7512.3,7542.7,6970.45,7052.4,0
2020-03-19,6676.85,7041.0,6484.85,6805.25,0
2020-03-20,6833.65,7267.05,6745.05,7158.9,0
2020-03-23,6522.8,6692.0,6226.75,6263.7,0
2020-03-24,6421.0,6555.35,6152.5,6397.7,0
2020-03-25,6299.75,6758.05,6292.1,6709.95,0
2020-03-26,6826.05,7079.25,6725.0,7002.4,0
2020-03-27,7230.55,7310.9,6903.15,7014.75,0
2020-03-30,6810.5,6947.45,6721.45,6755.6,0
2020-03-31,6938.05,7041.25,6809.3,6976.4,0
2020-04-01,6995.55,6998.1,6720.85,6766.45,0
2020-04-03,6831.65,6831.65,6619.7,6651.55,0
2020-04-07,6913.5,7164.25,6843.55,7141.5,0
2020-04-08,7090.4,7434.8,7063.95,7161.5,0
2020-04-09,7335.2,7454.45,7298.65,7432.25,0
2020-04-13,7450.2,7451.25,7279.25,7368.15,0
2020-04-15,7503.0,7581.05,7299.0,7357.55,0
2020-04-16,7297.8,7452.7,7268.6,7432.1,0
2020-04-17,7665.4,7665.4,7489.7,7631.05,0
2020-04-20,7712.2,7712.2,7602.35,7614.05,0
2020-04-21,7436.5,7445.9,7347.4,7392.05,0
2020-04-22,7421.85,7543.55,7350.45,7540.65,0
2020-04-23,7575.55,7655.35,7541.25,7617.95,0
2020-04-24,7519.6,7599.4,7485.7,7505.55,0
2020-04-27,7578.0,7657.45,7578.0,7609.4,0
2020-04-28,7690.55,7697.55,7585.05,7685.85,0
2020-04-29,7702.6,7828.0,7695.0,7786.95,0
2020-04-30,7947.15,8040.6,7935.05,8008.05,0
2020-05-04,7764.95,7764.95,7579.15,7605.45,0
2020-05-05,7704.5,7727.4,7513.55,7534.95,0
2020-05-06,7544.15,7620.6,7451.85,7589.2,0
2020-05-07,7551.6,7592.2,7510.1,7531.05,0
2020-05-08,7649.35,7653.3,7543.0,7550.2,0
2020-05-11,7628.5,7692.05,7543.0,7561.15,0
2020-05-12,7508.55,7552.3,7403.6,7528.8,0
2020-05-13,7819.15,7819.15,7633.5,7668.25,0
2020-05-14,7558.15,7614.5,7496.2,7521.3,0
2020-05-15,7547.6,7547.6,7447.85,7497.6,0
2020-05-18,7522.45,7522.45,7234.85,7251.05,0
2020-05-19,7350.1,7397.9,7266.2,7293.25,0
2020-05-20,7292.9,7446.2,7283.1,7440.4,0
2020-05-21,7444.45,7524.9,7429.5,7468.4,0
2020-05-22,7446.0,7507.05,7368.9,7423.9,0
2020-05-26,7463.6,7502.5,7396.2,7434.35,0
2020-05-27,7462.95,7606.8,7394.25,7596.4,0
2020-05-28,7635.0,7745.45,7618.75,7729.25,0
2020-05-29,7687.6,7833.5,7659.25,7812.75,0
2020-06-01,7935.7,8086.45,7928.75,8012.65,0
2020-06-02,8068.15,8147.4,8031.15,8147.05,0
2020-06-03,8241.6,8294.95,8182.2,8209.45,0
2020-06-04,8209.0,8266.75,8117.4,8189.9,0
2020-06-05,8243.6,8319.15,8206.5,8316.95,0
2020-06-08,8444.55,8444.6,8288.25,8330.45,0
2020-06-09,8350.3,8422.1,8214.35,8224.1,0
2020-06-10,8260.15,8314.2,8225.4,8310.2,0
2020-06-11,8284.1,8306.2,8125.1,8142.5,0
2020-06-12,7839.8,8212.45,7839.8,8187.4,0
2020-06-15,8171.75,8196.0,8030.7,8087.0,0
2020-06-16,8239.4,8259.95,8016.3,8144.3,0
2020-06-17,8126.3,8223.55,8098.35,8136.45,0
2020-06-18,8130.9,8296.75,8121.6,8283.75,0
2020-06-19,8314.95,8420.65,8282.8,8410.35,0
2020-06-22,8471.9,8538.6,8448.35,8496.95,0
2020-06-23,8527.5,8629.7,8488.7,8629.2,0
2020-06-24,8678.7,8699.35,8477.35,8506.15,0
2020-06-25,8440.75,8543.15,8410.75,8499.3,0
2020-06-26,8572.45,8595.3,8516.35,8570.1,0
2020-06-29,8514.6,8520.7,8427.15,8490.25,0
2020-06-30,8544.7,8560.1,8448.8,8479.4,0
2020-07-01,8493.75,8566.95,8467.1,8549.6,0
2020-07-02,8602.45,8677.45,8599.65,8656.15,0
2020-07-03,8700.85,8712.7,8661.05,8692.25,0
2020-07-06,8782.0,8842.85,8762.2,8818.05,0
2020-07-07,8847.25,8861.2,8762.5,8841.45,0
2020-07-08,8872.05,8894.05,8764.05,8777.1,0
2020-07-09,8823.75,8867.2,8808.05,8863.95,0
2020-07-10,8818.7,8865.1,8772.8,8815.3,0
2020-07-13,8879.55,8901.15,8796.7,8843.35,0
2020-07-14,8799.55,8799.55,8655.55,8694.1,0
2020-07-15,8764.05,8846.65,8662.1,8704.25,0
2020-07-16,8750.6,8775.5,8650.95,8760.2,0
2020-07-17,8783.05,8914.55,8783.05,8914.15,0
2020-07-20,8965.25,8994.9,8939.0,8989.25,0
2020-07-21,9066.15,9089.05,9049.55,9078.1,0
2020-07-22,9119.15,9119.9,8988.9,9054.3,0
2020-07-23,9054.85,9128.0,9036.1,9126.4,0
2020-07-24,9066.65,9107.6,9011.7,9087.15,0
2020-07-27,9112.45,9112.45,8996.05,9019.9,0
2020-07-28,9045.45,9153.0,9045.45,9136.75,0
2020-07-29,9135.5,9180.25,9058.5,9093.7,0
2020-07-30,9136.2,9163.55,9014.4,9028.2,0
2020-07-31,9061.5,9076.8,8997.95,9046.7,0
2020-08-03,9029.6,9029.6,8926.05,8937.9,0
2020-08-04,8980.55,9085.1,8951.25,9079.4,0
2020-08-05,9126.65,9175.25,9061.25,9101.95,0
2020-08-06,9150.15,9204.75,9116.3,9175.25,0
2020-08-07,9170.05,9211.55,9144.05,9201.1,0
2020-08-10,9257.2,9308.45,9242.1,9272.5,0
2020-08-11,9315.15,9346.5,9283.15,9297.95,0
2020-08-12,9269.15,9294.75,9229.6,9287.95,0
2020-08-13,9314.95,9339.0,9280.85,9316.6,0
2020-08-14,9350.65,9365.75,9158.05,9217.9,0
2020-08-17,9278.85,9281.85,9184.75,9277.65,0
2020-08-18,9286.1,9392.45,9283.4,9387.8,0
2020-08-19,9436.95,9448.85,9402.5,9422.0,0
2020-08-20,9347.9,9397.3,9326.3,9367.95,0
2020-08-21,9451.2,9464.35,9415.8,9430.85,0
2020-08-24,9466.8,9522.9,9466.8,9504.4,0
2020-08-25,9545.6,9556.2,9469.35,9514.3,0
2020-08-26,9547.05,9574.75,9508.05,9569.3,0
2020-08-27,9619.6,9625.15,9569.6,9588.4,0
2020-08-28,9623.0,9675.9,9616.6,9644.4,0
2020-08-31,9735.7,9745.8,9325.15,9342.1,0
2020-09-01,9422.45,9478.8,9353.55,9464.15,0
2020-09-02,9457.65,9534.2,9429.95,9525.8,0
2020-09-03,9550.35,9567.35,9520.5,9540.3,0
2020-09-04,9388.35,9476.55,9355.55,9396.1,0
2020-09-07,9403.45,9420.2,9307.85,9391.65,0
2020-09-08,9400.6,9436.65,9306.9,9308.6,0
2020-09-09,9250.1,9305.9,9203.65,9297.8,0
2020-09-10,9359.55,9429.6,9347.5,9423.35,0
2020-09-11,9424.45,9460.2,9405.2,9440.05,0
2020-09-14,9520.0,9577.3,9446.95,9482.2,0
2020-09-15,9538.15,9582.6,9515.6,9580.9,0
2020-09-16,9595.75,9640.4,9575.25,9628.9,0
2020-09-17,9584.55,9624.5,9554.05,9568.25,0
2020-09-18,9622.15,9626.5,9518.3,9566.15,0
2020-09-21,9565.95,9582.1,9285.45,9286.2,0
2020-09-22,9339.8,9339.8,9118.45,9231.65,0
2020-09-23,9296.45,9308.35,9106.3,9198.15,0
2020-09-24,9094.1,9097.05,8934.0,8955.2,0
2020-09-25,9032.7,9171.05,8986.35,9146.8,0
2020-09-28,9237.75,9338.2,9213.6,9336.9,0
2020-09-29,9385.75,9401.4,9286.35,9319.2,0
2020-09-30,9344.3,9375.6,9292.5,9326.3,0
2020-10-01,9433.7,9471.4,9428.8,9465.4,0
2020-10-05,9518.2,9566.95,9476.8,9521.3,0
2020-10-06,9592.65,9632.65,9564.25,9621.1,0
2020-10-07,9637.15,9673.0,9594.75,9660.5,0
2020-10-08,9724.55,9759.2,9675.35,9711.05,0
2020-10-09,9728.75,9774.0,9691.7,9762.55,0
2020-10-12,9793.35,9822.1,9698.9,9747.95,0
2020-10-13,9745.9,9784.55,9716.5,9730.85,0
2020-10-14,9726.45,9780.75,9657.65,9760.0,0
2020-10-15,9801.55,9801.55,9536.1,9543.8,0
2020-10-16,9588.8,9634.0,9536.8,9632.25,0
2020-10-19,9710.95,9717.05,9664.75,9713.75,0
2020-10-20,9699.3,9759.75,9684.35,9734.35,0
2020-10-21,9780.5,9821.45,9635.6,9753.7,0
2020-10-22,9726.45,9763.5,9684.25,9751.1,0
2020-10-23,9794.4,9806.9,9764.7,9777.55,0
2020-10-26,9794.95,9794.95,9609.3,9650.5,0
2020-10-27,9674.15,9755.9,9607.7,9747.0,0
2020-10-28,9773.85,9782.9,9603.1,9629.75,0
2020-10-29,9557.15,9637.7,9531.0,9592.25,0
2020-10-30,9605.1,9664.7,9501.05,9583.5,0
2020-11-02,9622.7,9634.15,9524.55,9583.45,0
2020-11-03,9648.65,9715.3,9648.65,9691.05,0
2020-11-04,9684.1,9777.85,9654.7,9754.25,0
2020-11-05,9874.35,9941.3,9857.45,9938.95,0
2020-11-06,9965.05,10044.5,9952.9,10028.6,0
2020-11-09,10137.3,10183.25,10100.7,10181.0,0
2020-11-10,10252.8,10276.6,10181.85,10274.8,0
2020-11-11,10308.5,10377.5,10233.75,10362.9,0
2020-11-12,10334.75,10367.8,10294.65,10344.85,0
2020-11-13,10324.1,10393.9,10293.6,10388.3,0
2020-11-14,10470.9,10476.05,10416.5,10429.65,0
2020-11-17,10543.25,10543.25,10459.95,10525.95,0
2020-11-18,10516.75,10594.8,10491.8,10588.6,0
2020-11-19,10522.9,10632.95,10454.2,10470.4,0
2020-11-20,10514.85,10582.85,10457.05,10553.7,0
2020-11-23,10642.85,10660.65,10567.65,10633.7,0
2020-11-24,10698.3,10747.4,10687.5,10747.3,0
2020-11-25,10794.4,10803.05,10556.65,10573.55,0
2020-11-26,10611.05,10694.45,10532.25,10692.9,0
2020-11-27,10703.25,10750.75,10670.95,10696.8,0
2020-12-01,10803.25,10850.0,10734.7,10828.25,0
2020-12-02,10856.25,10865.8,10756.1,10851.25,0
2020-12-03,10936.75,10936.75,10872.05,10896.8,0
2020-12-04,10934.65,10988.8,10889.0,10984.65,0
2020-12-07,10994.15,11078.0,10984.8,11069.1,0
2020-12-08,11112.6,11136.2,11008.7,11087.3,0
2020-12-09,11147.55,11201.5,11146.05,11185.15,0
2020-12-10,11156.9,11156.9,11060.4,11144.0,0
2020-12-11,11172.65,11221.6,11082.2,11165.45,0
2020-12-14,11223.3,11239.7,11158.0,11212.85,0
2020-12-15,11212.35,11233.9,11128.7,11222.0,0
2020-12-16,11299.2,11328.0,11265.95,11311.95,0
2020-12-17,11347.1,11385.45,11324.4,11343.35,0
2020-12-18,11368.7,11376.1,11263.5,11341.0,0
2020-12-21,11338.4,11365.2,10789.5,10929.1,0
2020-12-22,10979.85,11097.15,10792.5,11077.3,0
2020-12-23,11092.4,11239.05,11062.9,11231.35,0
2020-12-24,11292.05,11342.1,11246.1,11320.0,0
2020-12-28,11387.45,11442.55,11387.45,11439.7,0
2020-12-29,11475.25,11505.85,11405.95,11462.6,0
2020-12-30,11507.05,11520.7,11414.6,11505.0,0
2020-12-31,11508.55,11548.0,11486.4,11507.5,0
2021-01-01,11535.85,11594.85,11535.35,11572.65,0
2021-01-04,11651.5,11702.9,11543.75,11698.8,0
2021-01-05,11647.6,11780.4,11614.3,11767.65,0
2021-01-06,11806.75,11816.55,11640.5,11730.2,0
2021-01-07,11833.6,11833.6,11754.45,11772.8,0
2021-01-08,11865.5,11940.25,11843.35,11922.05,0
2021-01-11,12024.65,12024.65,11922.1,12003.75,0
2021-01-12,12000.8,12083.25,11971.15,12064.55,0
2021-01-13,12123.0,12132.95,11925.85,12035.2,0
2021-01-14,12043.4,12081.1,11976.8,12070.65,0
2021-01-15,12078.6,12100.05,11864.55,11931.75,0
2021-01-18,11943.65,11945.65,11735.2,11736.6,0
2021-01-19,11851.15,11993.05,11851.15,11987.1,0
2021-01-20,12002.1,12091.9,11987.6,12065.5,0
2021-01-21,12154.7,12167.8,11960.85,12048.45,0
2021-01-22,12020.3,12052.95,11842.7,11854.5,0
2021-01-25,11951.1,11967.4,11720.2,11748.2,0
2021-01-27,11744.3,11744.3,11511.75,11545.0,0
2021-01-28,11419.3,11502.9,11366.85,11446.65,0
2021-01-29,11549.85,11568.2,11274.45,11322.95,0
2021-02-01,11396.9,11805.1,11304.35,11805.1,0
2021-02-02,11921.7,12102.1,11918.5,12071.9,0
